	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YPR020W	1361.09822706146	0.219113347935779	0.0849217715109051	2.58017872257459	0.00987491940244902	0.0330596431003266
YPR021C	1147.35671267665	0.24162392037435	0.0628295064211785	3.84570775957749	0.000120204962575498	0.00118045599548987
YPR022C	1009.37226712257	0.303760281668217	0.0924665865464486	3.28508159556241	0.00101952841640626	0.00589524369093833
YPR023C	1746.84275976984	0.0775004744352324	0.0636795765869176	1.21703815554506	0.223589698980119	0.349686766930837
YPR024W	1743.08012980925	0.0983784252650673	0.0632120701099498	1.55632342199757	0.119631204585533	0.218089290918827
YPR025C	1739.56240758342	0.124241282677284	0.0703844797158686	1.76518009622046	0.0775335026334245	0.157745963031321
YPR026W	1433.84410055148	0.321236618481294	0.0723330838100224	4.44107456174547	8.95107705992327e-06	0.000158517068935884
YPR027C	1236.14303411416	0.30714556298568	0.0967983859128154	3.17304426193966	0.00150849525027627	0.0079604387143033
tF(GAA)P2	1729.33092674311	-0.0856135110672396	0.0731551795704287	-1.17030006036438	0.241880237619779	0.36946082123246
YPR028W	1541.16340684179	0.0659396888938934	0.0818932056384036	0.805191204567662	0.420709351199627	0.556378864977834
YPR029C	1732.60099807027	-0.0354900676728112	0.0558495891061115	-0.635457990664565	0.525129756879121	0.649487312669401
YPR030W	2518.8136949676	-0.0470760941314035	0.0763739814230223	-0.616389158379175	0.537637707057686	0.660112604356144
YPR031W	1498.87906902092	0.0228596621094828	0.0489743860587072	0.466767711637674	0.640666079074915	0.743096932820642
YPR032W	966.344923748127	0.223002785152062	0.0683176381407749	3.26420513385641	0.00109771657353323	0.00626026255737356
YPR033C	1624.57107671284	-0.160716463454283	0.0632647173232021	-2.54038064586975	0.011073188085861	0.0360183287629359
YPR034W	1672.93920176824	-0.155123546283362	0.0690986519977398	-2.24495763373844	0.0247708524666199	0.0669590067058669
YPR035W	1869.8457701943	-0.374215812808338	0.136418291882488	-2.74314981989872	0.00608529143369419	0.0228716325906825
YPR036W	1412.09050344829	-0.251998298621558	0.129215264449189	-1.95022081714386	0.0511498056435191	0.115360525591161
YPR036W-A	3439.89212301078	-0.3691306185353	0.148444285031142	-2.48666102880189	0.0128948197662802	0.0405999719539723
YPR037C	2177.00986914753	-0.0625090160550096	0.054731829903857	-1.14209622014857	0.253414026440164	0.383103019004321
YPR038W	1855.42889633766	0.211633207762546	0.104519630908333	2.02481778708302	0.0428860779402629	0.100675424161428
YPR039W	2168.63326824101	0.122208841064901	0.101857724618611	1.19979944105851	0.230217241316028	0.357205759143403
YPR040W	2167.54887705133	-0.0489595575322454	0.0522890488545477	-0.93632526513221	0.349105743699152	0.486256886453422
YPR041W	1702.05828450411	0.00317279939732852	0.0505716095260079	0.0627387466419634	0.949974542794292	0.965974805932939
YPR042C	2303.33041138707	-0.495024892880414	0.118189050745004	-4.18841584529217	2.80908438210703e-05	0.000382963834143097
YPR043W	2249.94842978486	-0.496288484827761	0.119016420581044	-4.16991607044519	3.04711835463127e-05	0.000403919422707579
YPR044C	908.380452098078	0.259950002320805	0.0797048985604796	3.26140559759394	0.00110861339820089	0.0062969953952472
YPR045C	2063.79234387704	-0.0838468261415131	0.0615940329271571	-1.36128163974379	0.173424702904348	0.288605499463524
YPR046W	2110.35190929193	-0.0703919344266926	0.0659300326557135	-1.0676763167141	0.285666545143942	0.420963463605233
YPR047W	1290.0672509788	0.223159414552542	0.0543387906855368	4.10681599161793	4.01150546278023e-05	0.000505263771836098
YPR048W	1499.29297058788	0.146945654111032	0.0871016193204249	1.68705995660604	0.0915918237757809	0.178978934402563
YPR049C	1998.2019650052	0.0437970720483256	0.0792261962769242	0.552810485754471	0.580393187576283	0.692514697600786
YPR050C	1383.09479216611	0.147963363472552	0.071983139583268	2.05552806294858	0.0398280279919183	0.0954590429514303
YPR051W	1797.24053139703	0.0616538800537292	0.0637603103317476	0.966963299471747	0.333562380791267	0.471673360550548
YPR052C	2551.09727064521	-0.114787217462885	0.0578560552795524	-1.98401389289763	0.0472542911870798	0.108408708288281
YPR053C	2160.50078492612	0.00221358140486562	0.0700849838178481	0.0315842465002026	0.974803606594326	0.983432650513351
YPR054W	2370.84035121258	-0.113950979392002	0.061740069730215	-1.84565679776412	0.0649420538767128	0.137955559010425
YPR055W	1861.68361496435	-0.0581019322441681	0.0568536534845946	-1.02195599900914	0.306801726390394	0.443053545610979
YPR056W	1043.62981673109	0.233805038870707	0.0698529910734561	3.34710132347578	0.000816613562554139	0.00497859485160272
YPR057W	1543.80391383999	0.0520445583541387	0.0711077922366549	0.731910761354092	0.46422303741482	0.598467429734194
YPR058W	1689.33738771565	-0.0607404375987418	0.0779977367482743	-0.778746155093862	0.436129261714748	0.570155293853175
YPR059C	1532.63851554621	0.153158913358959	0.080419240363979	1.90450584543896	0.0568443361044311	0.124984322171809
YPR060C	745.219711373066	0.295427591605063	0.095811488142547	3.08342556130148	0.00204632297091239	0.0100411931336576
YPR061C	2183.77437783263	-0.179608657934805	0.0764925033560177	-2.34805569244944	0.0188716993331807	0.0546058261622665
YPR062W	2039.34991019041	-0.171178140550287	0.0681537549701996	-2.51164650612625	0.012016939388647	0.0383175513177706
YPR063C	2461.40597966705	-0.26609558178313	0.073382701064264	-3.62613501443753	0.000287694973439419	0.00232858268307323
YPR064W	3993.85825369628	-0.462590665354827	0.132777351290626	-3.48395762423592	0.000494057704879957	0.00349101174268178
YPR065W	2119.71826971846	-0.349962531210393	0.123404017802377	-2.83590872844055	0.00456955028815352	0.0182937350346135
YPR066W	918.898523949849	0.226982435263776	0.0782811271053518	2.89958057142305	0.00373662296305465	0.0157912546991293
YPR067W	2040.80081316462	-0.196745000587393	0.0504019159562922	-3.90352225415414	9.48028287589144e-05	0.000972244975341784
YPR068C	1140.52604103085	0.25030790086118	0.0654929343183764	3.82190695021199	0.00013242366037793	0.00126446700571683
YPR069C	1346.87362902189	-0.0569044327029583	0.0618711233644638	-0.919725222504071	0.35771636856921	0.495321156243394
YPR070W	1282.63584424394	-0.0236348022497109	0.0645968529806976	-0.365881636010554	0.714453400010414	0.802468244233601
YPR071W	1381.88596235152	-0.0335998544918287	0.0500527181116215	-0.671289307743456	0.502036244788166	0.631093117254541
tS(UGA)P	1328.57791149784	-0.0455479270228464	0.088728061849036	-0.513342972602543	0.607711429195715	0.716278391775967
YPR072W	1774.20469915425	-0.260258932435594	0.113464370661521	-2.29375028406035	0.0218048466050906	0.0611158453437406
YPR073C	1184.51098897561	-0.0520156704963535	0.0831111168687707	-0.625856954593502	0.531408770660484	0.65462593680038
YPR074C	2571.26779155691	-0.542537336547425	0.11170428018321	-4.85690732403086	1.19233364632749e-06	3.37328147062294e-05
YPR074W-A	2262.13107980128	-0.344636277365056	0.0502908440468951	-6.85286325764766	7.23862737227699e-12	2.84156338958384e-09
YPR075C	1816.49020943939	-0.0536900209338491	0.0491622988532433	-1.09209744430629	0.274790272650924	0.40850596315638
YPR076W	1825.0309889148	0.129949136089009	0.113220792588694	1.14774974735502	0.251071887996949	0.38059120533648
YPR077C	1427.21865050167	0.224860466168913	0.0614069095115524	3.66181050239323	0.000250439083601056	0.00207943897147481
YPR078C	961.20728242929	0.148509999658487	0.0905173265224536	1.64068035771746	0.100863784383131	0.192018449281237
YPR079W	1233.92574429883	0.0585868335719886	0.0650245859834653	0.900995103404215	0.367590923171336	0.504741053853218
YPR080W	2235.69095913435	-0.578644505585218	0.171599525192482	-3.3720635586617	0.000746072288863406	0.00468646790146984
YPR081C	1480.22663434862	0.152377196911406	0.0846131251557794	1.80086950613002	0.0717234503350735	0.148839324542622
YPR082C	1568.58191958566	0.161196895856504	0.0811261793058857	1.98698986240572	0.0469235202740984	0.10778985508998
YPR083W	1597.44057209284	0.142010843209447	0.0739795921707189	1.91959483747539	0.0549090966609253	0.121769566919668
YPR084W	1531.98275644323	0.0665196290885852	0.103461887238371	0.642938485505559	0.520264015863781	0.645737842278848
YPR085C	1694.05150421791	0.221717216269807	0.0965243084095428	2.29700911535241	0.0216182497444842	0.0606889374160679
YPR086W	1604.84327568127	0.212114679734121	0.0970583241513662	2.18543521731655	0.0288569510514982	0.0750488123656652
YPR087W	1257.50815771791	0.213238563599993	0.0909013362476407	2.345824301406	0.0189850545459675	0.0548518398359545
YPR088C	1820.09343666581	0.0393509699741007	0.0769493019513647	0.511388264431199	0.609079210820909	0.717292283943424
YPR089W	1811.79172413038	0.029937528644372	0.0856863409645012	0.349385074766756	0.726800236800708	0.810941259530399
YPR091C	1521.49099126812	-0.177536745008862	0.0948846822887433	-1.87107909018023	0.0613341193676504	0.132089877309301
YPR092W	1235.50259061958	0.296417636715978	0.0758677317500686	3.9070317495779	9.34368799538349e-05	0.000962427104597373
snR51	1350.07494943968	0.100824483095603	0.0494113933884688	2.0405108251639	0.0412994739588878	0.0979597458857004
snR70	1687.52609799342	0.0310588975210555	0.0703767168299917	0.441323479128532	0.658978830727882	0.757375474613405
snR41	2049.47214470894	-0.0202706381573729	0.04598669484384	-0.440793543136928	0.659362468406347	0.757569951505568
YPR093C	1552.57258235438	0.175609153680285	0.07372959854011	2.38179994408557	0.0172282540502898	0.051020470712216
YPR094W	1678.67264888149	0.1399800515864	0.0902856808983989	1.55041253711011	0.121042531324641	0.220024285570337
YPR095C	1420.01831407878	0.111765855198718	0.0822785846620419	1.3583832981303	0.174342091148493	0.28972276953322
YPR096C	1377.97073795317	0.138057558642327	0.0756974712709977	1.82380674445622	0.0681812939006221	0.142761947084829
YPR097W	1439.64731281579	0.074459822358702	0.073867446127211	1.00801944919648	0.313445125347829	0.44988894083034
YPR098C	1717.39198249531	0.0369897289570898	0.0613166963847536	0.603257043154844	0.546337705101615	0.667431228258646
YPR099C	1629.2402028259	0.0460782541266452	0.0625470261042393	0.736697761614634	0.461306168364419	0.596120955680868
YPR100W	1540.27908183015	0.0096733391619111	0.0733188472165438	0.131935232605899	0.895035520617796	0.930731565663774
YPR101W	1643.29407328379	0.0489854937843401	0.0590071585949204	0.830161881215494	0.406447263952296	0.542083119495455
YPR102C	2802.16550948594	-0.75095004311482	0.17849873949865	-4.20703275117805	2.58745654473912e-05	0.000362038969210428
YPR103W	2723.1694835013	-0.742278540916247	0.177562677298624	-4.18037479615093	2.91029018074573e-05	0.000392444855289109
YPR104C	1202.41110310019	0.116600426139218	0.0559496078311467	2.0840257985563	0.0371578206532534	0.0904745557325599
YPR105C	2063.6288927783	-0.218330129774423	0.0736749326332436	-2.96342489868675	0.00304236291401678	0.0134779538247289
