	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YCR088W	2394.72678086664	0.458630258947562	0.315754184395749	1.4524914684036	0.146364999704534	0.195569719630184
YCR089W	926.250741305146	-0.504345132238593	0.400982844505406	-1.25777234400309	0.20847410024406	0.266944992911754
YCR090C	26.918083013192	-2.6995291080328	0.627508082942074	-4.3019830045472	1.69276298412699e-05	4.46052774840358e-05
YCR091W	505.70276609228	2.47581899123251	0.338761399932532	7.30844479839082	2.70251923507873e-13	1.54749964049691e-12
YCR092C	110.883632769468	-1.67128246253145	0.354760528739592	-4.71101581810484	2.46485101796754e-06	7.32494383533966e-06
YCR093W	1166.60274445989	-1.4763049411524	0.320535409878247	-4.60574680879459	4.10988205764455e-06	1.18143004603763e-05
YCR094W	168.42653368732	-1.25412662717715	0.332124902837726	-3.77606923317613	0.000159322723840102	0.000368936711518619
YCR095C	25.1629430674407	-0.667746021257038	0.602724610409465	-1.10787913704635	0.267914016859992	0.332702664775447
YCR095W-A	1.39733094146582	-0.262568579349097	1.10886257857385	-0.236790910273838	0.812819003598646	0.846307410235151
YCR096C	0	NA	NA	NA	NA	NA
YCR097W	0	NA	NA	NA	NA	NA
YCR097W-A	0	NA	NA	NA	NA	NA
YCR098C	121.447493596073	2.04353128306796	0.379039624638194	5.3913394543343	6.99344235242204e-08	2.46517882812724e-07
YCR099C	19.776553830957	0.22608376428867	0.46002023356616	0.491464826527363	0.62309772362301	0.680330717458088
YCR100C	43.1247358680502	0.268376795251485	0.41828781429093	0.641607969637915	0.521127757050064	0.584811026661602
YCR101C	16.7059076627604	0.296595597688566	0.45823498482312	0.647256555068689	0.517465914142954	0.581006419955155
YCR102C	18.7947103170797	1.79471017542907	0.585109095098759	3.06730862750672	0.00215995717910256	0.00415237050993091
YCR102W-A	3.05570859476269	2.30902544703973	0.960172587471219	2.40480250859999	0.0161812076939552	0.0268113505904745
YCR104W	0.449296700259406	2.57099022734037	1.61805762283876	1.58893613617404	0.112074811784199	0.154445731396043
YCR105W	28.8992908123648	3.78180452006435	0.534973458915828	7.06914419217828	1.55892099201084e-12	8.38083236827268e-12
YCR106W	86.3309641103686	-1.3442804943701	0.358488767513727	-3.74985387601754	0.000176937644009634	0.000405919491385933
YCR107W	20.6099881144571	-1.44290536376759	0.576534697639136	-2.50272077235972	0.0123242733909926	0.0209229068756364
YCR108C	0	NA	NA	NA	NA	NA
YDL001W	78.9052239720388	-0.666336971118433	0.389046950506372	-1.71274179183553	0.0867600529745928	0.122749124982127
YDL002C	73.1957651532742	-1.456405535298	0.415414451098022	-3.50590965588325	0.000455049648264255	0.000976584317020479
YDL003W	265.698921038902	-2.92715986839105	0.402990436976446	-7.26359635318626	3.76931713902596e-13	2.12425344296819e-12
YDL004W	271.218483805183	-1.40057698606927	0.379546863251231	-3.69012926117163	0.000224140130376163	0.000508035133080716
YDL005C	255.310728388576	0.927226752932439	0.37741136994247	2.45680662210516	0.0140178120287814	0.0235119768520375
YDL006W	35.1750293856286	-1.39024054498689	0.475160629316436	-2.92583277993147	0.00343535538186833	0.0064016298628522
YDL007C-A	5.77128436870281	6.34752415510737	1.28583617701092	4.93649523056891	7.95389816579163e-07	2.51507745449342e-06
YDL007W	484.11348114376	-0.400547135486325	0.31735915972079	-1.26212564918159	0.206903577154435	0.265245227539969
YDL008W	44.6705779717914	-1.29451335370583	0.414552875282857	-3.12267368263351	0.00179216328385411	0.0034902597448603
YDL009C	0.817538632955138	0.166375604994349	1.38484411301057	0.120140312856339	0.904371998603229	0.921016001750615
YDL010W	200.960633761811	1.57833343786035	0.373432539080144	4.22655573011439	2.37295521356824e-05	6.14193528866714e-05
YDL011C	3.87954767405816	3.8676429381591	1.15391566344577	3.35175529779163	0.000803009619372575	0.001657401526287
YDL012C	892.694824856936	2.76948492139323	0.426349924323937	6.49580254009615	8.25919283989704e-11	3.83061841324415e-10
YDL013W	142.364718599715	0.92085323718091	0.328376127134139	2.80426365100758	0.00504316471854923	0.00916345162378659
YDL014W	5033.14074328834	-7.51195863564054	0.401333618423456	-18.7174916099715	3.56551000607376e-78	7.89207197551292e-76
YDL015C	3408.99806860261	-0.343768271129411	0.333982400579199	-1.02930055755405	0.303338461387947	0.369895437623334
YDL016C	108.393792848183	-0.778033518967201	0.381144885716393	-2.04130646408864	0.041220374965111	0.062729631792567
YDL017W	103.516429887997	1.43015956555557	0.349249950591824	4.09494564890297	4.22267436613895e-05	0.000105880260766586
YDL018C	51.8271737883379	-0.136317908218609	0.379588124085557	-0.359120582465544	0.719504884677932	0.763893790067425
YDL019C	1709.68121960517	2.6083002244925	0.32210893531473	8.0975717793856	5.60670233414567e-16	3.95054031645237e-15
YDL020C	2014.91123077922	3.49617193422087	0.351527409167044	9.94565955043211	2.63423191542556e-23	2.96651485352924e-22
YDL021W	201.231267250556	6.09546457812041	0.461224145916172	13.2158401334614	7.10881310724183e-40	2.21511996773715e-38
